"LAKE_HISTORY_ID","LAKE_WATERBODY_NAME","LOCATION_HISTORY_ID","LOCATION_NAME","LOCATION_X_COORDINATE","LOCATION_Y_COORDINATE","SAMPLE_DATE","INFORMATION_TYPE","RSLT_PROFILE_DEPTH","CHARACTERISTIC_NAME","RSLT_RESULT_VALUE","RSLT_RESULT_UNIT"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-06-20,"Integrated Surfaces Sample",NA,"NITROGEN, AMMONIA (AS N)",0.0242,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-06-20,"Integrated Surfaces Sample",NA,"TRUE COLOR",30,"color units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-06-20,"Integrated Surfaces Sample",NA,"NITROGEN, NITRATE-NITRITE",0.244,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-06-20,"Integrated Surfaces Sample",NA,"NITROGEN, KJELDAHL, TOTAL",0.37,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"NITROGEN, KJELDAHL, TOTAL",0.44,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"IRON",22.3,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"TRUE COLOR",34,"color units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"MANGANESE",13.5,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"CALCIUM",36.2,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"PH FOR COLOR ANALYSIS",8.04,"pH units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"NITROGEN, AMMONIA (AS N)",0.012,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"CHLOROPHYLL A",2.17,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"ALKALINITY, TOTAL (AS CACO3)",88.4,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"CARBON, DISSOLVED ORGANIC (DOC)",4.1,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"CARBON, TOTAL ORGANIC",4.5,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"CHLORIDE",23.5,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"PHOSPHORUS, TOTAL",0.0176,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"PHOSPHORUS, DISSOLVED",0.0051,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"SULFATE (AS SO4)",34.1,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-07-10,"Integrated Surfaces Sample",NA,"NITROGEN, NITRATE-NITRITE",0.2,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"CARBON, TOTAL ORGANIC",4.6,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"PHOSPHORUS, TOTAL",0.016,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"SULFATE (AS SO4)",32.9,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"MANGANESE",19.6,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"CALCIUM",38.5,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"IRON",6.5,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"NITROGEN, KJELDAHL, TOTAL",0.38,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"NITROGEN, AMMONIA (AS N)",0.039,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"TRUE COLOR",37,"color units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"CARBON, DISSOLVED ORGANIC (DOC)",4.4,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"NITROGEN, NITRATE-NITRITE",0.0481,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"ALKALINITY, TOTAL (AS CACO3)",84.8,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"PH FOR COLOR ANALYSIS",8.04,"pH units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"CHLOROPHYLL A",3.58,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-08-08,"Integrated Surfaces Sample",NA,"CHLORIDE",23.2,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"ALKALINITY, TOTAL (AS CACO3)",86.8,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"MANGANESE",19.7,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"SULFATE (AS SO4)",39.8,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"CARBON, TOTAL ORGANIC",4.2,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"CHLOROPHYLL A",7.51,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"PHOSPHORUS, DISSOLVED",0.0085,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"PHOSPHORUS, TOTAL",0.0152,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"IRON",32.2,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"PH FOR COLOR ANALYSIS",8.02,"pH units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"NITROGEN, AMMONIA (AS N)",0.0015,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"CARBON, DISSOLVED ORGANIC (DOC)",4.1,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"CHLORIDE",25.7,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"TRUE COLOR",28,"color units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"NITROGEN, KJELDAHL, TOTAL",0.33,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2019-10-02,"Integrated Surfaces Sample",NA,"NITROGEN, NITRATE-NITRITE",0.00075,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"CHLORIDE",25.6,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"PHOSPHORUS, DISSOLVED",0.0054,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"NITROGEN, KJELDAHL, TOTAL",0.53,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"TRUE COLOR",22,"color units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"CALCIUM",40.7,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"IRON",10,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"NITROGEN, NITRATE-NITRITE",0.102,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"MANGANESE",13.1,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"PH FOR COLOR ANALYSIS",8.17,"pH units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"SULFATE (AS SO4)",37.6,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"CARBON, TOTAL ORGANIC",3.7,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"ALKALINITY, TOTAL (AS CACO3)",95.6,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"CARBON, DISSOLVED ORGANIC (DOC)",3.7,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"PHOSPHORUS, TOTAL",0.0099,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"HARDNESS (AS CACO3)",139,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"NITROGEN, AMMONIA (AS N)",0.032,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-06-25,"Integrated Surfaces Sample",NA,"ARSENIC",0.69,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"NITROGEN, NITRATE-NITRITE",0.015,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"MANGANESE",49.3,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"CALCIUM",39.6,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"CHLORIDE",26,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"NITROGEN, AMMONIA (AS N)",0.025,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"CARBON, TOTAL ORGANIC",3.6,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"ALKALINITY, TOTAL (AS CACO3)",91.2,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"TRUE COLOR",32,"color units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"HARDNESS (AS CACO3)",136,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"PHOSPHORUS, TOTAL",0.019,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"ARSENIC",0.56,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"NITROGEN, KJELDAHL, TOTAL",0.42,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"NITROGEN, NITRITE",0.0035,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"IRON",10,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"PH FOR COLOR ANALYSIS",7.98,"pH units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"CHLOROPHYLL A",4.28,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-07-29,"Integrated Surfaces Sample",NA,"SULFATE (AS SO4)",40.4,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"ALKALINITY, TOTAL (AS CACO3)",96.8,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"SULFATE (AS SO4)",41.3,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"CALCIUM",40.5,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"TRUE COLOR",13,"color units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"PH FOR COLOR ANALYSIS",7.97,"pH units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"IRON",27,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"CHLORIDE",26.8,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"MANGANESE",15.5,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"ARSENIC",0.94,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"CARBON, TOTAL ORGANIC",3.8,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"NITROGEN, NITRITE",0.0035,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"NITROGEN, KJELDAHL, TOTAL",0.28,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"HARDNESS (AS CACO3)",140,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"NITROGEN, AMMONIA (AS N)",0.0015,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"CHLOROPHYLL A",2.3,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"PHOSPHORUS, TOTAL",0.0252,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_3MILE","Oneida Lake Three Mile Bay",-76.0448720120602,43.2212388609007,2020-09-22,"Integrated Surfaces Sample",NA,"NITROGEN, NITRATE-NITRITE",0.00075,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_B109","Oneida Lake Buoy 109",-75.7704823651125,43.1862035952911,2019-06-20,"Bottom Sample",NA,"NITROGEN, NITRATE-NITRITE",0.3,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_B109","Oneida Lake Buoy 109",-75.7704823651125,43.1862035952911,2019-06-20,"Bottom Sample",NA,"MANGANESE",23.2,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_B109","Oneida Lake Buoy 109",-75.7704823651125,43.1862035952911,2019-06-20,"Bottom Sample",NA,"PH FOR COLOR ANALYSIS",7.67,"pH units"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_B109","Oneida Lake Buoy 109",-75.7704823651125,43.1862035952911,2019-06-20,"Bottom Sample",NA,"CHLORIDE",24.7,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_B109","Oneida Lake Buoy 109",-75.7704823651125,43.1862035952911,2019-06-20,"Bottom Sample",NA,"ARSENIC",0.16,"ug/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_B109","Oneida Lake Buoy 109",-75.7704823651125,43.1862035952911,2019-06-20,"Bottom Sample",NA,"ALKALINITY, TOTAL (AS CACO3)",82.8,"mg/L"
"0703ONE0026","ONEIDA LAKE","0703ONE0026_B109","Oneida Lake Buoy 109",-75.7704823651125,43.1862035952911,2019-06-20,"Bottom Sample",NA,"PHOSPHORUS, TOTAL",0.0136,"mg/L"
